timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:30:49.604216+00:00,67,67,20.0,-1.5650941133499146,1.0692729949951172,0.7013617157936096,0.01,0.9230219125747681,0.0,1.0,0.5987074375152588,V1,0
2026-06-27T09:30:51.302494+00:00,68,68,18.0,-1.4595303535461426,0.9977234601974487,0.6303248405456543,0.01,0.9200074076652527,0.0,1.0,0.600265383720398,V1,0
2026-06-27T09:30:52.804828+00:00,69,69,29.0,-1.4483815431594849,1.0197495222091675,0.6305127143859863,0.009999999999999998,0.9220470190048218,0.0,1.0,0.5992971062660217,V1,0
2026-06-27T09:30:54.380774+00:00,70,70,19.0,-1.5424045324325562,1.0016286373138428,0.6782539486885071,0.01,0.9188186526298523,0.0,1.0,0.6009224653244019,V1,0
2026-06-27T09:30:55.839775+00:00,71,71,14.0,-1.5537848472595215,1.006324052810669,0.6877492070198059,0.01,0.9178364276885986,0.0,1.0,0.6014658212661743,V1,0
2026-06-27T09:30:57.391279+00:00,72,72,13.0,-1.4995421171188354,1.0148171186447144,0.6566417217254639,0.01,0.9224223494529724,0.0,1.0,0.5991544723510742,V1,0
2026-06-27T09:30:58.843906+00:00,73,73,8.0,-1.4797614812850952,0.9955912232398987,0.6438577771186829,0.01,0.9177145957946777,0.0,1.0,0.6015332937240601,V1,0
2026-06-27T09:31:00.341052+00:00,74,74,12.0,-1.3779879808425903,0.9889768958091736,0.5874347686767578,0.01,0.9230830669403076,0.0,1.0,0.5988534092903137,V1,0
2026-06-27T09:31:01.871564+00:00,75,75,13.0,-1.5307409763336182,0.9885090589523315,0.6736173629760742,0.01,0.9158082604408264,0.0,1.0,0.6025890111923218,V1,0
2026-06-27T09:31:03.338635+00:00,76,76,12.0,-1.3744316101074219,0.9707357287406921,0.5847211480140686,0.01,0.9165624380111694,0.0,1.0,0.6021711826324463,V1,0
2026-06-27T09:31:06.099122+00:00,77,77,19.0,-1.5103232860565186,0.9855424165725708,0.662794828414917,0.01,0.9149348139762878,0.0,1.0,0.6030733585357666,V1,0
2026-06-27T09:31:08.502128+00:00,78,78,12.0,-1.594660997390747,0.983250617980957,0.7112345099449158,0.01,0.9147450923919678,0.0,1.0,0.6031785607337952,V1,0
